418,0.0103,0,3.32e-06,1.49e-07
419,0.0104,0,3.39e-06,1.48e-07
420,0.0104,0,3.47e-06,1.47e-07
421,0.0105,0,3.55e-06,1.46e-07
422,0.0106,0,3.64e-06,1.45e-07
423,0.0107,0,3.74e-06,1.45e-07
424,0.0107,0,3.83e-06,1.44e-07
425,0.0108,0,3.94e-06,1.44e-07
426,0.0108,0,4.05e-06,1.43e-07
427,0.0109,0,4.16e-06,1.43e-07
428,0.011,2.76e-06,4.28e-06,1.43e-07
429,0.011,5.59e-06,4.4e-06,1.42e-07
430,0.011,1.04e-05,4.52e-06,1.42e-07
431,0.011,1.76e-05,4.65e-06,1.42e-07
432,0.0111,3.05e-05,4.78e-06,1.42e-07
433,0.0111,4.68e-05,4.92e-06,1.42e-07
434,0.011,6.63e-05,5.05e-06,1.42e-07
435,0.011,9.33e-05,5.19e-06,1.42e-07
436,0.011,0.000125,5.33e-06,1.42e-07
437,0.0109,0.00017,5.48e-06,1.42e-07
438,0.0109,0.000216,5.62e-06,1.42e-07
439,0.0108,0.000284,5.76e-06,1.42e-07
440,0.0107,0.000356,5.91e-06,1.43e-07
441,0.0107,0.000457,6.06e-06,1.43e-07
442,0.0106,0.00056,6.22e-06,1.44e-07
443,0.0104,0.000704,6.37e-06,1.45e-07
444,0.0103,0.000852,6.52e-06,1.45e-07
445,0.0102,0.00106,6.68e-06,1.46e-07
446,0.0101,0.00127,6.84e-06,1.47e-07
447,0.00992,0.00155,6.99e-06,1.48e-07
448,0.00976,0.00184,7.15e-06,1.5e-07
449,0.0096,0.00222,7.32e-06,1.51e-07
450,0.00943,0.0026,7.48e-06,1.53e-07
451,0.00926,0.00309,7.64e-06,1.55e-07
452,0.00907,0.00357,7.8e-06,1.56e-07
453,0.00888,0.00419,7.97e-06,1.59e-07
454,0.00867,0.00477,8.13e-06,1.61e-07
455,0.00846,0.0055,8.29e-06,1.63e-07
456,0.00825,0.00618,8.45e-06,1.65e-07
457,0.00804,0.00702,8.61e-06,1.68e-07
