300,6.37e-05,0,0,0
301,7.55e-05,0,0,0
302,9.39e-05,0,0,0
303,0.000122,0,0,0
304,0.000166,0,0,0
305,0.000231,0,0,0
306,0.000329,0,0,0
307,0.000477,0,0,0
308,0.000698,0,0,0
309,0.00101,0,0,0
310,0.00142,0,0,0
311,0.00192,0,0,0
312,0.00249,0,0,0
313,0.00307,0,0,0
314,0.00364,0,0,0
315,0.00417,0,0,0
316,0.00465,0,0,0
317,0.00506,0,0,0
318,0.00542,0,0,0
319,0.00572,0,0,0
320,0.00597,0,0,0
321,0.00619,0,0,0
322,0.00639,0,0,0
323,0.00657,0,0,0
324,0.00675,0,0,0
325,0.00691,0,0,0
326,0.00706,0,0,0
327,0.00722,0,0,0
328,0.00736,0,0,0
329,0.00751,0,0,0
330,0.00765,0,0,0
331,0.00781,0,0,0
332,0.00796,0,0,0
333,0.0081,0,0,0
334,0.00824,0,0,0
335,0.00837,0,0,0
336,0.00852,0,0,0
337,0.00866,0,0,0
338,0.00881,0,0,0
339,0.00896,0,0,0
340,0.00912,0,0,0
341,0.00928,0,0,0
342,0.00945,0,0,0
343,0.00962,0,0,0
344,0.00979,0,0,0
345,0.00997,0,0,0
346,0.0102,0,0,0
347,0.0103,0,0,0
348,0.0105,0,0,0
349,0.0107,0,0,0
350,0.0109,0,0,0
351,0.011,0,0,0
352,0.0112,0,0,0
353,0.0113,0,0,0
354,0.0115,0,0,0
355,0.0117,0,0,0
356,0.0118,0,0,0
357,0.0119,0,0,0
358,0.012,0,0,0
359,0.0121,0,0,0
360,0.0122,0,0,0
361,0.0123,0,0,0
362,0.0124,0,0,0
363,0.0125,0,0,0
364,0.0125,0,0,0
365,0.0126,0,0,0
366,0.0126,0,0,0
367,0.0127,0,0,0
368,0.0128,0,0,0
369,0.0128,0,0,0
370,0.0129,0,0,0
371,0.0129,0,0,0
372,0.013,0,0,0
373,0.013,0,0,0
374,0.013,0,0,0
375,0.013,0,0,0
376,0.013,0,0,0
377,0.0129,0,0,0
378,0.0129,0,0,0
379,0.0128,0,0,0
380,0.0127,0,0,0
381,0.0127,0,0,0
382,0.0126,0,0,0
383,0.0124,0,0,0
384,0.0123,0,0,0
385,0.0122,0,0,0
386,0.012,0,0,0
387,0.0118,0,0,0
388,0.0117,0,0,0
389,0.0115,0,0,0
390,0.0112,0,0,0
391,0.011,0,0,0
392,0.0108,0,0,0
393,0.0105,0,0,0
394,0.0102,0,0,0
395,0.00992,0,0,0
396,0.00961,0,0,0
397,0.00929,0,0,0
398,0.00896,0,0,0
399,0.00862,0,0,0
400,0.00827,0,0,0
401,0.00791,0,0,0
402,0.00755,0,0,0
403,0.00718,0,0,0
404,0.00681,1.16e-05,0,0
405,0.00644,2.24e-05,0,0
406,0.00607,4.76e-05,0,0
407,0.0057,0.000102,0,0
408,0.00533,0.000171,0,0
409,0.00498,0.000282,0,0
410,0.00463,0.000392,0,0
411,0.0043,0.000537,0,0
412,0.00398,0.000701,0,0
413,0.00366,0.000896,0,0
414,0.00337,0.00111,0,0
415,0.00309,0.00137,0,0
416,0.00282,0.00164,0,0
417,0.00257,0.00198,0,0
418,0.00234,0.00231,0,0
419,0.00212,0.00271,0,0
